WKN;ISIN;TICKER;TYP;NAME;TRUENAMES
;;SRCE;;;
;;MMM;;;
;;AOS;;;
;;ABM;;;
;;AFL;;;
;;APD;;;
;;ALB;;;
;;MO;;;
;;AWR;;;
;;ATR;;;
;;ADM;;;
;;ACO.X;;;
;;ATO;;;
;;ADP;;;
;;BMI;;;
;;BANF;;;
;;BDX;;;
;;BKH;;;
;;BRC;;;
;;BRO;;;
;;BNZL;;;
;;CWT;;;
;;CNR;;;
;;CU.TO;;;
;;CAH;;;
;;CSL;;;
;;CAT;;;
;;CVX;;;
;;CB;;;
;;CHD;;;
;;CINF;;;
;;CSCO;;;
;;CLX;;;
;;KO;;;
;;CL;;;
;;CBU;;;
;;CTBI 
;;ED;;;
;;CFR;;;
;;DGE;;;
;;DCI;;;
;;DOV;;;
;;ECL;;;
;;EMR;;;
;;EMP.A;;;
;;ERIE;;;
;;WTRG;;;
;;ESS;;;
;;EXPD;;;
;;XOM;;;
;;FRT;;;
;;THFF;;;
;;FTS;;;
;;FELE;;;
;;BEN;;;
;;FRE;;;
;;GD;;;
;;GPC;;;
;;FUL;;;
;;HRL;;;
;;IBM;;;
;;ITW;;;
;;JKHY;;;
;;JW.A;;;
;;JNJ;;;
;;KYGA;;;
;;KMB;;;
;;LANC;;;
;;LEG;;;
;;LECO;;;
;;LIN;;;
;;LSPN;;;
;;LISP;;;
;;LOW;;;
;;MKC;;;
;;MCD;;;
;;MGRC;;;
;;MDU;;;
;;MDT;;;
;;MCY;;;
;;MGEE;;;
;;MSEX;;;
;;MSA;;;
;;NFG;;;
;;NNN;;;
;;NESR;;;
;;NJR;;;
;;NEE;;;
;;NDSN;;;
;;NWN;;;
;;NOT;;;
;;NUE;;;
;;ORI;;;
;;PH;;;
;;PBCT;;;
;;PEP;;;
;;PII;;;
;;PPG;;;
;;PG;;;
;;O;;;
;;RNR;;;
;;RLI;;;
;;RHO5 
;;ROP;;;
;;RPM;;;
;;SPGI;;;
;;SHW;;;
;;SJW;;;
;;SON;;;
;;SXS;;;
;;SWK;;;
;;SCL;;;
;;SYY;;;
;;TROW;;;
;;TGT;;;
;;TDS;;;
;;TNC;;;
;;TRI;;;
;;TIH;;;
;;UGI;;;
;;UMBF;;;
;;UBSI;;;
;;UVV;;;
;;UHT;;;
;;GWW;;;
;;WBA;;;
;;WMT;;;
;;WST;;;
;;WABC;;;
