Index Trading Symbol;Index Name;Index ISIN;Symbol;TRUENAMES;NAME;TICKER;Transparency Level;Exchange;Index Value (close);Index Settlement Value (Future);Index Settlement Value (Kassa);Index Settlement Value (Option);Constant A (last regular rebalancing) (Index);Kt (last regular rebalancing) (Index);Market Cap. (in Mio.) (last regular rebalancing) (Index);# Constituents;Performance (1d) (Index);Performance (1m) (Index);Performance (12m) (Index);Performance (ytd) (Index);Volatility (1m) (Index);Volatility (12m) (Index);Sharpe Ratio (1m) (Index);Sharpe Ratio (12m) (Index);pit;pi0 (last regular rebalancing);qi0 (last regular rebalancing);qit (last regular rebalancing);ffit (last regular rebalancing);ci (last regular rebalancing);Market Cap. (in Mio.) (last regular rebalancing);Weight (last regular rebalancing);Fi (last regular rebalancing);Fi (norm 1m EUR) (last regular rebalancing);Fi (norm Index) (last regular rebalancing);Quintil;Performance (1d);Performance (1m);Performance (12m);Performance (ytd);Volatility (1m);Volatility (12m);Sharpe Ratio (1m);Sharpe Ratio (12m);Beta (1m);Beta (12m);Correlation (1m);Correlation (12m)
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FME;FRESEN.MED.CARE KGAA O.N.;DE0005785802;FME.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;67,7;65,45;34.790.000;292.876.570;0,6777;1,01481;14.127,74;0,83%;0,44192;118,154773;0,186353;1;-0,56%;0,09%;-10,31%;1,27%;13,79%;24,31%;0,0337;-0,411;0,0247;n/a;0,0177;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FRE;FRESENIUS SE+CO.KGAA O.N.;DE0005785604;FRE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;43,82;225,74;400.000;557.540.909;0,7376;1,014187;18.849,77;1,11%;0,915065;244,658383;0,385873;1;-0,97%;-2,24%;-0,43%;18,05%;13,26%;25,52%;-0,5578;-0,0074;0,2708;n/a;0,2016;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FPE3;FUCHS PETROL.SE VZO O.N.;DE0005790430;FPE3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;40,76;66,47;280.000;69.500.000;1;1,017106;2.946,31;0,17%;0,155091;41,466314;0,0654;2;-0,34%;-0,97%;12,01%;-10,18%;17,00%;22,08%;-0,183;0,5505;1,1041;n/a;0,6411;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;FPE;FUCHS PETROLUB SE O.N.;DE0005790406;FPE.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;32,65;76,69;520.000;69.500.000;0,4547;1,020988;1.084,10;0,06%;0,070789;18,926696;0,029851;2;-0,61%;-4,25%;8,00%;-11,26%;17,77%;22,42%;-0,7974;0,3648;0,7624;n/a;0,4235;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;EWG;ISH CORE DAX;DE000BAY0017;EWG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;50,68;134,88;62.426.957;982.424.082;1;1,027884;53.267,90;3,12%;2,21554;592,36245;0,934268;1;-1,46%;-3,76%;-21,53%;9,27%;15,04%;32,58%;-0,8316;-0,6484;0,8725;n/a;0,5725;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;Jun 03;JUNGHEINRICH AG O.N.VZO;DE0006219934;JUN3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;42,76;173,84;1.200.000;48.000.000;1;1,007843;2.081,16;0,12%;0,106138;28,377788;0,044757;2;-0,79%;-3,17%;108,85%;18,08%;22,86%;40,00%;-0,4602;2,706;1,0128;n/a;0,4373;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;1U1;1+1 AG  INH O.N.;DE0005545503;1U1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;25,08;221,39;1.800.000;176.764.649;0,2462;1,001412;1.125,26;0,07%;0,095616;25,564698;0,04032;2;-3,02%;-5,93%;4,66%;22,94%;14,30%;43,03%;-1,3857;0,113;0,6861;n/a;0,4736;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;TGT;11 88 0 SOLUTIONS AG;DE0005118806;TGT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;1,53;47;12.730.000;24.915.200;0,277;1;10,63;0,00%;0,015142;4,048448;0,006385;5;-1,29%;-4,97%;10,92%;-1,92%;16,66%;32,65%;-0,9953;0,3391;-0,1683;n/a;-0,0997;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;2INV;2INVEST AG  NA O.N.;DE000A3H3L44;2INV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;12,56;65;17.647.875;5.748.154;0,4785;1;34,22;0,00%;0,006035;1,613447;0,002545;5;0,80%;-0,63%;-23,30%;-13,18%;14,95%;28,31%;-0,1317;-0,808;-0,3996;n/a;-0,2639;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;UUU;3U HOLDING AG;DE0005167902;UUU.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;3,31;30,5;9.120.000;35.314.016;0,7451;1,015244;90,83;0,01%;0,05861;15,670271;0,024715;4;-1,19%;-3,50%;107,44%;50,02%;21,23%;34,44%;-0,5476;3,1022;0,4622;n/a;0,2148;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;VSC;4SC AG;DE000A14KL72;VSC.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;1,515;4,41;10.530.077;50.570.045;0,3638;1;25,57;0,00%;0,040364;10,791963;0,017021;5;2,02%;9,39%;-5,31%;-3,19%;51,04%;51,30%;0,6231;-0,098;-0,0391;n/a;-0,0076;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ARL;AAREAL BANK AG;DE0005408116;ARL.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;19,84;18,6;35.334.843;59.857.221;1;1,013097;1.241,93;0,07%;0,133047;35,572304;0,056104;2;-0,80%;-1,59%;14,42%;3,30%;16,48%;38,02%;-0,3148;0,3825;0,8595;n/a;0,5149;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;YOU;ABOUT YOU HOLDING AG;DE000A3CNK42;YOU.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;24,95;25,49;186.153.487;186.153.487;0,214;1;1.007,87;0,06%;0,087402;23,368421;0,036856;3;-0,04%;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;A4Y;ACCENTRO R.EST.AG  O.N.;DE000A0KFKB3;A4Y.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;8;28,3;7.724.427;32.437.934;0,169;1;44,95;0,00%;0,012028;3,215765;0,005072;5;1,27%;-4,76%;-19,19%;-10,11%;21,97%;32,01%;-0,7232;-0,5872;-0,0963;n/a;-0,0433;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;APM;AD PEPPER MEDIA   EO 0,05;NL0000238145;APM.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;5,94;17;12.000.000;21.500.000;0,5239;1;65,56;0,00%;0,024713;6,60741;0,010421;5;-1,00%;2,06%;65,92%;20,73%;28,54%;35,78%;0,2493;1,8346;0,3101;n/a;0,1073;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ADS;ADIDAS AG NA O.N.;DE000A1EWWW0;ADS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;312,1;37,94;45.349.200;200.416.186;0,9046;1,007768;52.454,55;3,08%;0,400854;107,175213;0,169036;1;-1,00%;5,23%;27,23%;5,88%;25,49%;30,10%;0,6977;0,9055;1,2518;n/a;0,4848;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ADJ;ADLER GROUP S.A. NPV;LU1250154413;ADJ.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;23,24;20,1;35.000.000;117.510.233;0,7341;1;2.234,24;0,13%;0,189264;50,602891;0,07981;2;1,04%;-8,39%;1,31%;-18,18%;26,23%;30,56%;-1,0722;0,0504;-0,5267;n/a;-0,1982;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ADD;ADLER MODEMAERKTE AG O.N.;DE000A1H8MU2;ADD.F;Prime Standard;.F;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;0,19;10;18.510.000;18.510.000;0,4216;1;9,48;0,00%;0,017122;4,577743;0,00722;5;0,00%;-76,47%;n/a;n/a;705,67%;n/a;-0,3651;n/a;1,3832;n/a;0,0193;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ADL;ADLER REAL ESTATE AG;DE0005008007;ADL.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;12,04;130,38;400.000;108.766.167;0,0414;1;57,46;0,00%;0,009879;2,641427;0,004166;5;-0,50%;-5,05%;-5,20%;-7,10%;19,02%;16,37%;-0,8857;-0,3003;-0,171;n/a;-0,0887;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ADV;ADVA OPT.NETW.SE  O.N.;DE0005103006;ADV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;12,4;39;5.000.000;50.496.692;0,8523;1;478,59;0,03%;0,094426;25,246422;0,039818;3;-1,90%;9,35%;100,65%;75,64%;29,14%;37,81%;1,087;2,6471;0,9066;n/a;0,3071;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AAH;AHLERS AG NA O.N.;DE0005009740;AAH.F;Prime Standard;.F;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;1,51;103,28;600.000;13.681.520;0,4718;1;9,3;0,00%;0,014162;3,786489;0,005972;5;-5,63%;-3,82%;-0,66%;11,03%;78,17%;59,16%;-0,1627;-0,007;3,5112;n/a;0,4434;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AIR;AIRBUS;NL0000235190;AIR.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;110,86;19;811.198.500;784.149.270;0,7395;1;65.363,89;3,83%;1,272253;340,158507;0,536495;1;-2,00%;0,89%;63,56%;21,40%;20,76%;40,96%;0,1527;1,5454;0,936;n/a;0,445;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AIXA;AIXTRON SE NA O.N.;DE000A0WMPJ6;AIXA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;22,35;107,37;1.000.000;112.927.320;0,9904;1,0052;2.484,59;0,15%;0,24666;65,948747;0,104014;2;-0,93%;29,87%;100,16%;57,79%;65,72%;49,04%;1,5344;2,0314;0,6151;n/a;0,0924;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ASL;AKASOL AG  INH. O.N.;DE000A2JNWZ9;ASL.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;122,8;48,8;6.061.856;6.061.856;0,4672;1;333,62;0,02%;0,006214;1,661318;0,00262;4;-1,13%;3,02%;200,43%;26,40%;20,05%;55,40%;0,5161;3,5933;-0,343;n/a;-0,1689;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;A1OS;ALL FOR ONE GROUP NA O.N.;DE0005110001;A1OS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;70;17,9;5.400.000;4.982.000;0,4295;1;133,52;0,01%;0,004695;1,255195;0,00198;4;0,57%;9,38%;55,16%;17,00%;20,99%;31,51%;1,5136;1,7441;0,5478;n/a;0,2576;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ALV;ALLIANZ SE NA O.N.;DE0008404005;ALV.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;211,3;584,92;15.000.000;412.293.128;0,9994;1,032961;92.488,79;5,43%;0,933826;249,674266;0,393784;1;-1,24%;-3,36%;18,27%;10,05%;13,61%;23,66%;-0,8202;0,7761;0,9802;n/a;0,7106;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AOX;ALSTRIA OFFICE REIT-AG;DE000A0LD2U1;AOX.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;16,32;16,3;56.000.000;177.792.747;1;1,037271;2.882,47;0,17%;0,404616;108,180925;0,170622;2;0,99%;8,29%;25,32%;15,40%;10,11%;25,15%;2,7809;1,0085;0,4786;n/a;0,4671;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ACT;ALZCHEM GROUP AG INH O.N.;DE000A2YNT30;ACT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;25,2;19,5;7.500.000;10.176.335;0,2595;1,023394;67,02;0,00%;0,005929;1,585317;0,0025;4;0,40%;0,80%;26,88%;21,54%;21,38%;32,29%;0,1338;0,8331;0,5938;n/a;0,2741;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AAD;AMADEUS FIRE AG;DE0005093108;AAD.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;161,8;12;5.100.000;5.718.060;0,9395;1,007565;818,41;0,05%;0,011876;3,175141;0,005008;3;0,12%;6,45%;47,80%;35,77%;20,99%;36,66%;1,0431;1,3;0,5889;n/a;0,2769;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AT1;AROUNDTOWN EO-,01;LU1673108939;AT1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;6,534;4,62;853.354.579;1.537.025.609;0,6471;1;6.836,94;0,40%;2,182172;583,440965;0,920197;1;-0,82%;-1,74%;28,14%;10,46%;18,38%;34,84%;-0,3109;0,8084;0,8956;n/a;0,481;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;ART;ARTNET AG NA O.N.;DE000A1K0375;ART.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;10,5;48;4.375.000;5.706.067;0,3562;1;20,73;0,00%;0,004459;1,192272;0,00188;5;0,00%;6,60%;111,69%;45,83%;23,42%;64,90%;0,957;1,7112;0,5895;n/a;0,2485;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AOF;ATOSS SOFTWARE AG;DE0005104400;AOF.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;189,4;31,5;3.916.576;7.953.136;0,4864;1,006676;694,73;0,04%;0,008544;2,284368;0,003603;3;0,42%;7,61%;85,55%;20,96%;32,22%;44,84%;0,8018;1,8983;-0,3334;n/a;-0,1021;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AAG;AUMANN AG  INH O.N.;DE000A2DAM03;AAG.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;17,1;48,2;14.000.000;15.250.000;0,62;1;138,23;0,01%;0,020744;5,546333;0,008748;4;-3,50%;15,23%;41,56%;49,74%;42,51%;56,42%;1,2115;0,735;1,1627;n/a;0,27;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;NDA;AURUBIS AG;DE0006766504;NDA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;83,6;13,04;32.000.000;44.956.723;0,7211;1;2.480,00;0,15%;0,071126;19,016674;0,029993;2;0,19%;5,64%;47,76%;33,92%;21,65%;30,42%;0,885;1,5654;1,2073;n/a;0,5504;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AG1;AUTO1 GROUP SE  INH O.N.;DE000A2LQ884;AG1.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;38,23;53;199.433.940;207.493.901;0,4834;1;3.751,32;0,22%;0,220064;58,837796;0,092798;1;0,03%;-4,43%;n/a;n/a;33,41%;n/a;-0,4415;n/a;0,3353;n/a;0,0991;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;AVES;AVES ONE AG O.N.;DE000A168114;AVES.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;9,12;6,05;8.910.000;13.015.053;0,2592;1;30,43;0,00%;0,007401;1,978907;0,003121;5;-1,72%;1,79%;2,47%;8,57%;14,78%;28,54%;0,4184;0,0944;-0,1147;n/a;-0,0766;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BAS;BASF SE NA O.N.;DE000BASF111;BAS.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;66,04;130,64;55.483.587;918.478.694;1;1,035682;61.412,82;3,60%;2,087046;558,007364;0,880084;1;-2,16%;-3,66%;36,36%;7,05%;18,04%;26,93%;-0,675;1,3484;1,5416;n/a;0,8433;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BSL;BASLER AG O.N.;DE0005102008;BSL.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;106,6;95;3.500.000;10.500.000;0,3754;1,003869;405,98;0,02%;0,008682;2,32116;0,003661;3;-1,66%;2,30%;88,00%;48,83%;33,65%;41,06%;0,2356;2,1321;1,6066;n/a;0,4712;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BST;BASTEI LUEBBE AG  O.N.;DE000A1X3YY0;BST.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;5,46;7,4;13.300.000;13.300.000;0,5714;1;43,47;0,00%;0,016674;4,457961;0,007031;5;0,37%;5,81%;152,78%;50,83%;41,44%;46,68%;0,4769;3,2523;-1,8083;n/a;-0,4307;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;B5A;BAUER AG;DE0005168108;B5A.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;12,86;16,6;17.131.000;18.844.066;0,3635;1,056433;90,89;0,01%;0,015877;4,24488;0,006695;4;2,88%;3,71%;38,35%;29,14%;37,38%;36,82%;0,3388;1,0399;-0,4437;n/a;-0,1172;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BMW3;BAY.MOTOREN WERKE  VZO;DE0005190037;BMW3.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;74,05;254,11;750.000;56.867.304;1;1,0203;4.389,34;0,26%;0,1273;34,03572;0,053681;1;-3,20%;-8,13%;73,76%;37,87%;21,28%;26,54%;-1,2796;2,7668;1,7019;n/a;0,7894;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BMW;BAY.MOTOREN WERKE AG ST;DE0005190003;BMW.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;86,03;228,55;15.000.000;601.995.196;0,5323;1,016837;29.634,90;1,74%;0,714887;191,137212;0,30146;1;-3,77%;-8,87%;50,55%;21,85%;24,49%;27,96%;-1,2135;1,8022;2,0729;n/a;0,8353;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BAYN;BAYER AG NA O.N.;DE000BAY0017;BAYN.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;50,68;134,88;62.426.957;982.424.082;1;1,027884;53.267,90;3,12%;2,21554;592,36245;0,934268;1;-1,46%;-3,76%;-21,53%;9,27%;15,04%;32,58%;-0,8316;-0,6484;0,8725;n/a;0,5725;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BYW;BAYWA AG   NA O.N.;DE0005194005;BYW.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;44,6;6,75;1.000.000;1.243.251;0,6582;1,015318;41,96;0,00%;0,001823;0,487375;0,000769;5;1,83%;-18,91%;48,56%;25,78%;64,37%;44,42%;-0,9876;1,0901;-2,2224;n/a;-0,3408;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BYW6;BAYWA AG VINK.NA. O.N.;DE0005194062;BYW6.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;36,85;6,25;27.667.040;34.175.458;0,3925;1,018377;512,95;0,03%;0,029971;8,013219;0,012638;3;0,41%;-9,01%;34,68%;14,30%;19,11%;23,29%;-1,5812;1,4875;0,8796;n/a;0,4543;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BBZA;BB BIOTECH NAM.   SF 0,20;CH0038389992;BBZA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;80,3;26,13;23.500.000;55.400.000;1;1,026663;4.396,60;0,26%;0,124788;33,364306;0,052622;1;1,13%;9,25%;26,35%;23,00%;19,16%;27,43%;1,6365;0,9616;0,3039;n/a;0,1566;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BC8;BECHTLE AG O.N.;DE0005158703;BC8.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;158,75;31,62;20.000.000;42.000.000;0,6498;1,006464;4.157,28;0,24%;0,060265;16,112824;0,025413;1;0,63%;3,19%;-1,51%;-10,23%;16,58%;30,59%;0,6582;-0,041;0,3537;n/a;0,2106;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BFSA;BEFESA S.A. ORD. O.N.;LU1704650164;BFSA.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;65,6;28;34.066.705;34.066.705;1;1;2.067,85;0,12%;0,074742;19,983638;0,031518;2;-0,76%;14,20%;97,51%;29,22%;32,33%;32,53%;1,4855;2,9818;0,782;n/a;0,2387;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BEI;BEIERSDORF AG O.N.;DE0005200000;BEI.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;103,5;219,86;3.469.812;252.000.000;0,3883;1,00574;10.161,17;0,60%;0,215919;57,729536;0,09105;1;0,68%;3,14%;4,41%;10,45%;12,19%;20,85%;0,8817;0,2216;0,192;n/a;0,1555;n/a
4JC2;PRIME ALL SH. NR EUR;DE000A3CK6D7;BDT;BERTRANDT AG O.N.;DE0005232805;BDT.DE;Prime Standard;.DE;1.577,19;n/a;n/a;n/a;2.387,83;0,4743156;1.704.730;318;-0,75%;-0,31%;n/a;12,80%;9,87%;n/a;-0,088;n/a;57,6;25,56;3.000.000;10.143.240;0,5566;1;317,85;0,02%;0,012387;3,311802;0,005223;4;-0,69%;4,73%;65,83%;45,94%;46,26%;44,79%;0,3481;1,4636;-0,9353;n/a;-0,1996;n/a
